COL0,RA,DEC,Z,TILE_7DT,OBSDATE,m400_AUTOMAG,m400_AUTOERR,m400_APER5MAG,m400_APER5ERR,m425_AUTOMAG,m425_AUTOERR,m425_APER5MAG,m425_APER5ERR,m450_AUTOMAG,m450_AUTOERR,m450_APER5MAG,m450_APER5ERR,m475_AUTOMAG,m475_AUTOERR,m475_APER5MAG,m475_APER5ERR,m500_AUTOMAG,m500_AUTOERR,m500_APER5MAG,m500_APER5ERR,m525_AUTOMAG,m525_AUTOERR,m525_APER5MAG,m525_APER5ERR,m550_AUTOMAG,m550_AUTOERR,m550_APER5MAG,m550_APER5ERR,m575_AUTOMAG,m575_AUTOERR,m575_APER5MAG,m575_APER5ERR,m600_AUTOMAG,m600_AUTOERR,m600_APER5MAG,m600_APER5ERR,m625_AUTOMAG,m625_AUTOERR,m625_APER5MAG,m625_APER5ERR,m650_AUTOMAG,m650_AUTOERR,m650_APER5MAG,m650_APER5ERR,m675_AUTOMAG,m675_AUTOERR,m675_APER5MAG,m675_APER5ERR,m700_AUTOMAG,m700_AUTOERR,m700_APER5MAG,m700_APER5ERR,m725_AUTOMAG,m725_AUTOERR,m725_APER5MAG,m725_APER5ERR,m750_AUTOMAG,m750_AUTOERR,m750_APER5MAG,m750_APER5ERR,m775_AUTOMAG,m775_AUTOERR,m775_APER5MAG,m775_APER5ERR,m800_AUTOMAG,m800_AUTOERR,m800_APER5MAG,m800_APER5ERR,m825_AUTOMAG,m825_AUTOERR,m825_APER5MAG,m825_APER5ERR,m850_AUTOMAG,m850_AUTOERR,m850_APER5MAG,m850_APER5ERR,m875_AUTOMAG,m875_AUTOERR,m875_APER5MAG,m875_APER5ERR,g_AUTOMAG,g_AUTOERR,g_APER5MAG,g_APER5ERR,r_AUTOMAG,r_AUTOERR,r_APER5MAG,r_APER5ERR,i_AUTOMAG,i_AUTOERR,i_APER5MAG,i_APER5ERR
62,82.319937,-76.4197919,0.6179999709129333,T00550,20241218,999.0,999.0,999.0,999.0,17.07023815934558,0.05128254766466341,17.14146090045891,0.0802008413620872,16.712835044454327,0.05143382974858067,16.696498732049598,0.04950948778273104,17.04514193444792,0.06138147892364546,17.006443060775325,0.06265912762977557,16.963073372153794,0.0326079178955065,16.97857055677826,0.05261632758120442,16.909805603172174,0.03186972499736008,16.938259373374997,0.05228879134740489,16.97322466613783,0.059625470174416606,16.98678557955391,0.06270773741715921,16.91874631504992,0.05135353487709656,16.893043925024628,0.05429989496037138,16.817213218276475,0.03833150928906254,16.794104983526648,0.04108358169323534,16.99926652903759,0.04509018618061949,16.991281948360914,0.05567295844621213,17.141535739773836,0.060336257848921174,17.144779092835556,0.07649983305705303,17.237871514772934,0.06561759256931936,17.331570040654693,0.09416411754485073,17.030009597167442,0.07064308786325127,17.096977037919523,0.0868902659470223,17.151476563789444,0.08201478499531333,16.98458214699005,0.10105857588035949,16.979850786774822,0.0824528078344304,16.81495541860405,0.09706782545589901,16.93132024377697,0.09283000700090098,17.09266480437495,0.18261856756210149,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,16.958042455194366,0.020255430359801013,16.949794378899302,0.020902910583483012,16.95618748976503,0.02196114810595552,16.935342227983533,0.022366465059827863,999.0,999.0,999.0,999.0
63,83.6490469,-61.1019647,1.996999979019165,T02388,20241021,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.504728563334844,0.08858860261019438,19.455148184137492,0.09335483929087424,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
64,85.1910332,-54.306137,1.184999942779541,T03591,20241112,18.438411133650195,0.0852933205360427,18.176919054112922,0.09684571075129757,17.917265304536173,0.06718201845345016,17.911875342332873,0.07586370785650068,18.13119457294247,0.07475886687539875,18.025576384136343,0.08767901535457184,18.309483733010573,0.08760344954535733,18.059315418247728,0.0854559949445991,18.056805857420493,0.07137258205510202,17.931906703333272,0.07472010886443778,17.74299102494056,0.06122807901094974,17.710116103035716,0.060585916910881214,18.223672833191205,0.08957287838950974,18.19554096515278,0.12270858713290807,17.188932158819842,0.08547597894065281,17.28133442479565,0.07152967236247973,17.497982977705156,0.055025389789820606,17.531887853743058,0.05202473440773926,17.45990228601509,0.059468390157973484,17.382358975643577,0.057115093177290216,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.844639179874925,0.10170030720975409,17.649855442865768,0.14245268665276478,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
65,87.0133482,-48.8036539,4.146999835968018,T04819,20240928,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,18.255089671924395,0.06999862986982944,18.228951195845994,0.06744568201935867,17.923455739880826,0.056983786947055005,17.89522280289924,0.053662753521818145,99.0,99.0,99.0,99.0,17.93598024315713,0.06635331097419071,17.85471073549799,0.06970404485921615,17.81657437202911,0.06939276765523417,17.779428689295603,0.07394506369944173,16.504851241662877,0.037717993382937805,16.496150882879736,0.03719746904346004,16.64072613739531,0.043066019942183606,16.730254688543027,0.03559281273027873,16.91534527491403,0.04528935013914769,16.926784730442254,0.03895061578753645,16.905174553174128,0.049529201975101474,16.879087137336455,0.049981232741436246,17.059847544751303,0.07262530440853972,16.992396297706012,0.06985565690982919,17.155916959774338,0.07596359837436087,17.11326445643052,0.09809762111214325,17.16219258014391,0.10773637905880297,17.34580226372064,0.17368474784056323,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
66,88.0023245,-53.2120733,1.590000033378601,T03758,20241126,15.887207973816242,0.024250008936601463,15.875694169518372,0.02335002512122592,16.126283196171066,0.017886953661329055,16.11899341788172,0.017917745173350638,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,15.83882108845538,0.014918811626000146,15.81958066816346,0.013517350715361412,16.01561203727686,0.014297642278791624,16.003501929457055,0.01503447951702351,15.926673869181272,0.017033081030717497,15.918035779656293,0.0160652919541713,15.913931492768068,0.015240402986235769,15.902955263115544,0.013241465594037834,15.801144898320105,0.018901111997274036,15.784523135461633,0.01292177519406651,15.7039237433162,0.018199591625542112,15.686629894770672,0.012758639035217593,15.625362445316215,0.01579643310819791,15.62250236140158,0.012977522699884359,15.638264534033963,0.01785019330283491,15.61556748833058,0.01483294994922546,15.5904065714218,0.018449760672516944,15.591905613282787,0.013431031218108042,15.25464792692473,0.017395861078468383,15.259676648546023,0.014828221543501227,15.467066442493763,0.021498907256196995,15.50526645390736,0.02032071228797749,15.489828712944071,0.028029208635877455,15.49744294852762,0.028857946454086122,15.564377562498473,0.04330824241127804,15.592033791367927,0.03767450476234253,15.561412799827318,0.03381121613190467,15.559121466841871,0.03630433475013186,15.551729998900667,0.03875543289869985,15.55441563161868,0.04648467271382911,15.555241154887304,0.054432364805681165,15.46416440982756,0.06592159249922613,15.974546489703435,0.012287091689157901,15.977435695309742,0.0059757096768285,15.74605090027832,0.012658657433868887,15.739035505594629,0.00588347634270492,999.0,999.0,999.0,999.0
67,88.0418342,-45.3735192,0.8009999990463257,T05589,20240926,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,17.669876657951882,0.04102098394117506,17.638511130515095,0.03958558038258767,17.87964711367702,0.05247940249480874,17.825072176133453,0.05264685050579047,99.0,99.0,99.0,99.0,17.952789740796252,0.05989423659248543,17.76834777956776,0.06778085788641697,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.241765350626366,0.06845291547973632,17.636499134928986,0.07471029582791902,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
72,89.3432749,-67.2226183,0.1420000046491623,T01528,20241101,17.2696708547953,0.0463860799988051,17.30819570985729,0.043858186762955526,17.318495791932612,0.03570355761385489,17.31668909050325,0.03670648385992649,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,16.998201303382952,0.04102603797057067,17.020331346778427,0.03593150978005012,16.900427449813474,0.0354567285942907,16.901218849925353,0.03358896176680979,16.8356203874197,0.0463310104254094,16.86143419074512,0.03926190678964539,16.70042686321987,0.0388113731763237,16.769406672094306,0.0350407031251371,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,16.902272101628824,0.049884415899279,16.897665947354266,0.04292442205147333,16.79554131604553,0.043377090666991996,16.778669588917268,0.03850928294615115,16.738705106440868,0.04689191664752006,16.725308765594065,0.04346992791979921,16.653185410752876,0.05814496597145092,16.679545525676065,0.05673854642040996,15.771351698600753,0.03489915542371104,15.74515324299675,0.03366501031931263,16.829031403633447,0.0811349762526312,16.695958855660813,0.09855037925987893,17.07482069151185,0.10832393256689365,16.664906289152306,0.12189331470572773,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,17.046554726358146,0.03760607713707438,17.125098185590538,0.025784989279996468,16.736448035012128,0.031036465571229226,16.789662840542746,0.023051094567602702,999.0,999.0,999.0,999.0
73,89.5563656,-36.3298484,2.2200000286102295,T07714,20241216,17.503393577137054,0.08382633304309353,17.61746818446998,0.14576416809487774,18.05417679931816,0.09562501545163,17.99824363727992,0.20638168300569842,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.463581738196844,0.054783205131576404,17.29312000002554,0.08341649154568244,17.93983024837815,0.07208081645701318,18.20788102859976,0.19826950989561856,99.0,99.0,99.0,99.0,17.767615598079445,0.08918353275840916,17.592802194283287,0.12227275422572827,17.83028917568424,0.06226944326326171,17.56273620286853,0.09793984401952675,17.537089717340272,0.07121548659254123,17.37962383724423,0.09616393790406053,17.881888501852348,0.10700580031429419,18.050660577090415,0.21392035245329613,99.0,99.0,99.0,99.0,17.692207978021663,0.09124171283551565,17.556416925049312,0.15787797972153955,17.515484518998754,0.10457713085420772,17.49109626996429,0.175655690529114,17.514955181391613,0.1058717332200784,17.486441339909554,0.20284687015918113,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.88290408903326,0.03767859324344365,17.93060688156601,0.05590182861761148,17.698351815399707,0.03627727434752504,17.72407995124101,0.05304804301613322,999.0,999.0,999.0,999.0
80,90.6430193,-68.5114969,1.0859999656677246,T01316,20241109,18.85717454218988,0.0965440430854591,18.91003677801161,0.137178743109742,19.11053352324265,0.08867623925440446,18.908518661364774,0.12469114108810853,19.307820535949208,0.1115201711712953,19.38410536440762,0.18125399145709223,18.888602423877252,0.09193884949149816,19.06032265957347,0.13424945377890316,18.58117945949124,0.062192513129794603,18.6379934075645,0.08585348483878787,18.686197631554982,0.07377542008514347,18.679485382428098,0.09812446859624536,99.0,99.0,99.0,99.0,18.66639734973024,0.08453938075884504,18.615267912239638,0.11706769951545234,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
82,93.0798512,-55.7392271,2.2850000858306885,T03273,20241231,17.78520353454263,0.036514532156765554,17.71733735160033,0.04640735498445356,18.146937191735383,0.038497960998648134,18.11402308782389,0.05926273171863308,17.960764529443985,0.05826892089485372,17.976084146421623,0.05994557667736075,18.10511912997001,0.053957954606441226,18.105602830740782,0.05519137940498207,17.77714215520394,0.026290829367266875,17.717363419660202,0.03683315669124406,17.95953294875557,0.035113270970376045,17.86524230384246,0.04652632715390464,18.096875869320623,0.07266387600200344,18.128618591910932,0.0819961329208408,18.001746544612057,0.05549105439825725,18.022736430311653,0.06239969340518793,17.818847420486108,0.032196702169703564,17.703644062757654,0.04020831845465604,17.60467442886346,0.030620433408561427,17.585411165770797,0.045027680462626854,17.697714492048952,0.06423371719979934,17.690048564367835,0.06326230330244542,17.832635437692336,0.0658483703341533,17.784345485208533,0.07105882699520763,17.893727258674414,0.05838065972253445,17.944149646459444,0.10127866886981698,17.82609724833548,0.08318268710989202,17.77052544174206,0.11842764703058892,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,17.793327058382303,0.017271360084693276,17.75288266121793,0.01479007509871099,999.0,999.0,999.0,999.0
83,94.6256613,-78.7172611,0.9419999718666077,T00369,20241116,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,17.674693045023517,0.09061683069879745,17.538946512068,0.14200827480249442,17.39098251209586,0.0850679508566553,17.372759140159644,0.12178533715447952,99.0,99.0,99.0,99.0,17.625631625959038,0.08632120545806957,17.27364618943576,0.11674895516621824,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,17.67950223282391,0.11714015945682482,17.83038806274029,0.2264725502397065,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0
86,96.9878674,-59.6280517,1.2350000143051147,T02673,20241126,19.61109861596463,0.11369266353978856,19.356342149769713,0.19596962809458457,19.006903317965417,0.08165569865495206,19.017795847589724,0.12824442226368002,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,19.31256849444244,0.08590778083248005,19.304868096344116,0.142831599031958,18.940826855291615,0.07232976815377262,19.06942001155,0.12687173556479858,19.262860774770683,0.11775105496702278,18.990280977419708,0.1879760582345135,19.19420079202196,0.10681198063772243,19.20739108048899,0.1772716792145881,18.898584965407924,0.07874393013313592,18.814776599929843,0.10808422045821788,18.551776451803804,0.07634261999778659,18.538442971179915,0.10938065897533741,18.7956380801626,0.10252488485691315,18.718593769877064,0.15354828281451044,18.63606441079186,0.09579536104559463,18.658707700910004,0.1495709089953206,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.026103602362006,0.03646913669990414,19.003205605036413,0.037311160310060106,18.75535246821597,0.03996295015127437,18.735172463561792,0.04943383986279374,999.0,999.0,999.0,999.0
88,96.9943221,-59.6465939,2.255000114440918,T02673,20241126,19.238398615964627,0.09447196273377391,19.407642149769714,0.2052256931661574,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,19.49546849444244,0.10462588975756158,19.463368096344116,0.16528646551374385,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.618503602362008,0.057656117902927656,19.582705605036413,0.06272043274470454,19.50585246821597,0.0748265152522369,19.586772463561793,0.1074988117310156,999.0,999.0,999.0,999.0
93,97.2905169,-59.1978002,1.8020000457763672,T02673,20241126,99.0,99.0,99.0,99.0,19.306803317965418,0.09861319953651408,18.989795847589725,0.12487286271141967,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.702476451803804,0.13487796568797455,19.445442971179915,0.25073956320828006,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,19.56880360236201,0.05165731247012658,19.510105605036415,0.05874906538561277,19.71555246821597,0.06674044789176381,19.609672463561793,0.10969482450681223,999.0,999.0,999.0,999.0
101,97.5208928,-59.6770683,0.5139999985694885,T02673,20241126,19.181498615964628,0.09680326307915228,19.198942149769714,0.16981986083944886,18.799303317965418,0.06738370072078514,18.600495847589723,0.08812690759209169,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,18.676568494442442,0.06259054886771186,18.607368096344114,0.07572731133498686,18.917926855291615,0.0745856913970669,18.949820011550003,0.11370328616721762,99.0,99.0,99.0,99.0,18.83910079202196,0.08403046594987552,18.65539108048899,0.10747761744456301,18.96668496540792,0.07728943351333474,18.85197659992984,0.1118677733400493,19.206076451803803,0.09912071240727865,19.239842971179915,0.20751042999781738,18.7862380801626,0.10035174146432786,18.744593769877063,0.15724244069361454,18.84736441079186,0.10436245109164421,18.711907700910004,0.1571433002634426,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.929703602362007,0.03149599866072347,18.920305605036415,0.03466659319406804,18.84855246821597,0.04438059694047885,18.856872463561793,0.05518826436463042,999.0,999.0,999.0,999.0
102,97.5379407,-59.5469384,0.8690000176429749,T02673,20241126,18.789798615964628,0.07473621439952365,18.865942149769715,0.12571688484658608,18.286803317965415,0.05751219977385964,18.331095847589722,0.06964252897292765,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,18.31426849444244,0.045435523630320655,18.251668096344115,0.05496749659595231,18.030726855291615,0.03560260329215407,18.05892001155,0.05068409301964652,18.177360774770683,0.06879361122841872,18.143880977419705,0.08713184532296563,18.271000792021958,0.059651648826777516,18.197791080488987,0.07163161488867771,18.191884965407922,0.047587882205580356,18.152976599929843,0.05948444092416642,18.089776451803804,0.05040035345239599,18.031642971179913,0.06943636336876421,18.3337380801626,0.07078602980054256,18.102393769877064,0.08743674945516264,18.27426441079186,0.06787098936847637,18.26360770091,0.10451864339765646,18.25578394823681,0.08370505623706705,18.27845034687977,0.1303298474655431,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.287603602362008,0.020192769290919337,18.272405605036415,0.020056238024190993,18.21945246821597,0.027257244629515297,18.20067246356179,0.030703493670596105,999.0,999.0,999.0,999.0
106,97.9432723,-64.4375565,0.8870000243186951,T01878,20241218,999.0,999.0,999.0,999.0,16.234297546134584,0.027312389430914616,16.255790264670164,0.037739625247031575,16.072567057005127,0.02656314314254792,16.051239694611514,0.026755937302985346,15.997436170342194,0.024522139804371363,16.00254840460647,0.024855438988834532,16.017514550434022,0.020506948004566386,16.031849467785694,0.022899948236141998,15.910021939347088,0.022928260781689493,15.905534512842468,0.022470676702001847,15.964893361625787,0.0234811436872417,15.943270924281983,0.02440464193972395,16.007177859602194,0.02268654635602345,15.977398420538247,0.02321484152851764,15.957791250154674,0.01959980837851024,15.956193912322155,0.02156586303043518,15.900749875559338,0.021635549931252097,15.905052541987253,0.02248943427275806,15.95432532340002,0.024290965111490752,15.943259365462096,0.0260013326772052,15.931014017514187,0.026533514945509266,15.923905963864275,0.025807961573546236,15.96061083166516,0.025547929712250683,15.94409913593335,0.030295159695009368,15.873622634462983,0.03165260349335316,15.866996686266717,0.03587716864236491,15.914616556206958,0.03921511932003357,15.916363879377919,0.041523899594202884,15.834909222289657,0.05325713118837456,15.848805098758671,0.05434313444572884,15.936323710628459,0.04165737504272558,15.901091480032404,0.06130431198625232,15.863586333455352,0.04878760173771703,15.675704940976708,0.05725560823087737,15.713502738216153,0.06421069170916538,15.555208063436536,0.0806690827770844,999.0,999.0,999.0,999.0,16.059306186495,0.013514345081216256,16.05871533496544,0.010291341286210655,15.946703230436242,0.01637515546430927,15.949206989641805,0.010087971646473555,999.0,999.0,999.0,999.0
109,97.9989314,-59.1501253,0.7260000109672546,T02673,20241126,18.875398615964627,0.09156282948211882,18.713742149769715,0.10974103669789975,18.941003317965418,0.0861513384854138,19.019295847589724,0.12834360849588525,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,18.85686849444244,0.07377599072571933,18.818868096344115,0.09171725945549196,18.876526855291615,0.08333783871194705,18.852420011550002,0.10403156869539255,18.745860774770684,0.07734824462033264,18.396580977419706,0.10941987236962585,19.20040079202196,0.09519957567002696,18.967591080488987,0.14246139214383605,18.677384965407924,0.068219473266892,18.667676599929845,0.09455389316183996,18.716576451803803,0.08360589469724275,18.716842971179915,0.12866300384290372,18.8412380801626,0.09936433975488038,18.481193769877063,0.12350880598275123,18.95766441079186,0.10929556806136208,18.469907700910003,0.12597835852910005,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.94380360236201,0.02969828162766821,18.885305605036415,0.03359170557865446,18.788252468215973,0.03587488515372893,18.746872463561793,0.049929495526996215,999.0,999.0,999.0,999.0
116,98.2902825,-68.5750513,0.7480000257492065,T01318,20241221,16.553340742298317,0.02646310383263011,16.557595720836908,0.03667765066807016,16.357754905547893,0.02508019914462372,16.35270899541158,0.027823091596902997,16.280102207414867,0.022856931429426325,16.275009462429427,0.021743037546454763,16.25937223131084,0.024064663549843934,16.266455821342856,0.021800694277653514,16.104900919014792,0.019445216479630226,16.10089963790262,0.019738100034605997,16.278315123593828,0.0191871540355164,16.2596949567136,0.020625448282858345,16.205415592505616,0.024058340265771666,16.199325646275582,0.023334302864922746,16.217356211467365,0.022687857511257015,16.18557528444076,0.022110667394238507,16.25324501049971,0.023391381670382586,16.238385127475546,0.021649938135608206,16.267287229695363,0.02542339710037889,16.237078047284793,0.02507411570960942,16.21765650775004,0.024061691166980724,16.19598291216072,0.027802731177618185,16.198974059077667,0.025729732379185577,16.1454680379471,0.02801901659664742,16.31359371288412,0.029952577303709402,16.28452740031853,0.035375063788122336,16.181908574853946,0.037357635196735184,16.15645169602459,0.04121050448882195,16.196839760485734,0.03374341728130484,16.211272057718233,0.04720918105203209,16.21566863262173,0.05119760800947383,16.224839930358545,0.07374012138314627,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,15.907717646731586,0.09040944978918906,15.915223033871584,0.10752387626602482,16.21736377620766,0.09532597141099289,16.036692733299724,0.13443472984396138,17.168830797643157,0.024709647547957823,17.014922526479307,0.06674295941995532,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
118,99.1083642,-68.8059607,0.335999995470047,T01318,20241221,16.705140742298315,0.03116257153151136,16.68829572083691,0.0393878161177919,16.602654905547894,0.026634871674817293,16.56390899541158,0.0316258505974093,16.59660220741487,0.025614240460523068,16.594409462429425,0.027557388877514168,16.518872231310844,0.029101512534010793,16.532355821342854,0.026120303807339505,16.56590091901479,0.02413206257118697,16.585599637902618,0.02546257239510795,16.54961512359383,0.02363021117092764,16.562394956713597,0.02519779984182874,16.588815592505618,0.02753186765084509,16.555625646275583,0.030221179497033894,16.374156211467366,0.024748512651290813,16.36667528444076,0.024857827994791536,16.37954501049971,0.024974521746161833,16.361785127475542,0.023081373903553977,16.382187229695365,0.026681437744685982,16.367878047284794,0.026893703326594538,16.02135650775004,0.023344699223060428,16.033582912160718,0.025483168188726105,16.23787405907767,0.026921165062168295,16.2024680379471,0.028974907955733067,16.31559371288412,0.02827873559999965,16.27962740031853,0.03528633075305116,16.473708574853948,0.04203085661145092,16.38135169602459,0.049513489881275935,16.414939760485733,0.04026286390484738,16.35377205771823,0.05305871064776777,16.319768632621727,0.05181935030364371,16.312939930358546,0.07963049354111243,16.25957953525645,0.06166222701437535,16.17252838310649,0.07124914353630825,16.531246837469713,0.08267588021194566,16.369420721394704,0.10632723026673387,16.380117646731584,0.09749804414030006,15.960023033871584,0.11185215226928544,14.990563776207658,0.04620812510207952,14.964292733299725,0.0537318023913109,16.658430797643156,0.02249814841146484,16.743322526479307,0.06600206536263697,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
119,99.1841462,-63.6758523,2.4100000858306885,T02002,20241220,18.978616315554202,0.118526342146023,18.617595486882397,0.19309461392427604,18.805702285084696,0.1123617978097083,18.43879291243424,0.16221719110342905,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.073566185555542,0.057085688896433694,18.0386812316838,0.08823679032251033,17.97322681754992,0.053788147076193386,17.98523084835686,0.08794819004986287,17.99102675520633,0.07386816274246512,17.77259140039642,0.08825306338624639,17.721298589063412,0.07058057932486869,17.7101739501532,0.0754121756490534,17.76950713951965,0.04493470166694137,17.753104180250556,0.06596534676940999,17.81974302739254,0.042182974513124485,17.88397325164059,0.08755517796167703,17.777133223069487,0.060986939392814646,17.831235010347786,0.1013917593250199,17.690136041231604,0.055074542130921667,17.6818379429886,0.09188410650272791,17.875942669630703,0.0840136810216495,17.63755882123766,0.10227960478781105,18.020496714848164,0.10204659873453431,17.95794367715448,0.17191258180740793,17.880366727647626,0.1052526736292433,17.680075947411012,0.16015792980206645,17.635871777088425,0.11680020244072759,17.27998441726067,0.15949862440622042,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,18.204870315281315,0.029659596554143956,18.157338810661614,0.03650449950952359,17.715857356660134,0.02693924848482386,17.67977056946073,0.028630935500480847,999.0,999.0,999.0,999.0
